"dim","country","mean.est","mean.cilo","mean.cihi","mean.pval","sd.est","sd.cilo","sd.cihi","distr.lo","distr.hi","other.country.mean","nstations","nstationyears"
"q.2","LA",0.136995284628034,-0.972750708778882,1.12052578420985,0.7464,0.977810534404398,0.407045402984132,1.77241027715556,-1.83905630117153,1.96353593541513,-0.000287186892148076,3,5
"q.2","LG",0.0557993482643691,-0.0371874712197715,0.159969911770604,0.2526,0.478843471428749,0.423201272192833,0.522198327357313,-0.857063739467398,1.00464430405691,-0.00492299579451985,32,361
"q.2","LH",0.037285585097183,-0.0709250259790112,0.143564841412726,0.4794,0.507479803836372,0.443208357184266,0.569518548491269,-0.930859535334192,1.05303353289075,-0.00262397399285696,21,291
"q.2","LO",0.242048715430347,0.0898514999289501,0.394677662363991,0.00180000000000002,0.57519749776923,0.487795860084732,0.654297093384179,-0.91915530421659,1.37466564794247,-0.00680243721380079,6,125
"q.2","LU",-0.195124866308387,-0.304301284949126,-0.0859990796983607,0,0.454585148183558,0.394881196760686,0.518027978216929,-1.07348029878762,0.693092444616529,0.00920274049756883,11,216
"q.2","MC",-0.158824751030812,-0.666090615334767,0.346585579895729,0.5426,0.713801047089984,0.444441669313958,1.06593297024508,-1.40769249853272,1.44719532899816,0.000262772355361013,1,13
"q.2","MJ",0.261601876711506,-0.735318470923132,1.25880212393553,0.613,0.740499272375181,0.277677589888097,1.44325946422388,-1.43534287918027,1.96218400090641,-0.000384704540285309,3,4
"q.2","MO",0.908803546185983,0.708418573922275,1.11083117839964,0,0.697362589249993,0.583585938154258,0.793807353090804,-0.719249911197047,2.13885653710276,-0.0166766297352025,18,85
"q.2","MT",0.304045356675822,-0.179239351761982,0.782683350681538,0.223,0.49143459880217,0.269809406483452,0.741206633587639,-0.761349077240374,1.31366150517772,-0.000836990176000935,1,11
"q.2","MU",1.49794613662311,1.22369051205787,1.7889566816927,0,1.27809202128262,1.09989815881042,1.44033222263566,-0.931226522324569,4.15902173432468,-0.0151257091300136,14,47
"q.2","MV",0.724620905273973,-0.74586725792818,2.20816368355435,0.3262,NA,NA,NA,-0.0601085796198189,1.38132243615224,-0.000299141484827423,1,1
"q.2","NC",-1.00122050409327,-1.25117576834431,-0.752916732063409,0,0.847892517969986,0.721860512485481,1.00074512487499,-2.36328198009603,0.820225852898539,0.0105694273066269,3,50
"q.2","NF",-0.815877543263165,-1.73164992241063,0.0613428600066952,0.0686,0.725838807022876,0.335834327199694,1.18388093918715,-2.35080285145347,0.680454787554932,0.000725379532094441,1,5
"q.2","NH",-0.873416222240003,-1.39075016125219,-0.362567325394708,0.0016,0.640330717800089,0.461664581564484,0.851989555474448,-2.12310257486044,0.458291318097064,0.00151308880005084,6,9
"q.2","NZ",-0.777113679850501,-0.916247564030963,-0.615664252808491,0,0.853691359295042,0.73884735734768,0.963362220356671,-2.35192896550047,0.735538835474613,0.0331887531871913,15,196
"q.2","PL",0.135942608656125,-0.0663666097726919,0.338027459745072,0.1928,0.441928981899145,0.378166338755738,0.516084734824267,-0.752437277419805,0.964898740898683,-0.00204500833802195,10,66
"q.2","PM",-1.62365303992575,-1.93774786718764,-1.30863299936116,0,1.08263602602541,0.916038558929502,1.27914713765333,-3.89895801947424,-0.0951486012511768,0.00950965403370847,8,28
"q.2","PP",-1.20093022265118,-1.46698055811569,-0.936453721818257,0,0.823041884378259,0.6454287438006,1.0078376902521,-2.41559728990057,0.473755823425792,0.00978513544099173,3,39
"q.2","PS",-1.68053007296723,-1.96682991378855,-1.35681552614947,0,0.904944654769521,0.722433688737858,1.16312688278063,-2.93481552059579,0.864800598985825,0.0180024329791151,6,51
"q.2","QA",1.02865720599808,-0.344100925587442,2.44025219558844,0.1364,0.659958292569418,0.0188972032473525,1.75901841702239,-0.536791897571289,2.40302743605305,-0.000545265094833816,1,2
"q.2","RP",-0.486310125099403,-0.629422445575616,-0.337939751717964,0,0.726489155728408,0.627473987752991,0.829744449708228,-1.83931786994877,1.09533166114672,0.0226725014398455,27,210
"q.2","SU",1.18346438001942,0.949424017765311,1.35142104172836,0,0.893899744974011,0.769583769532149,0.977567902627769,-0.186049001340207,3.44694703949122,-0.0348812174974175,17,135
"q.2","SV",-0.202281435506716,-0.502509818319026,0.114301551696006,0.1864,0.561555485631488,0.439577772210963,0.691743814034731,-1.23410513842048,1.02314291496368,0.00142619565891982,2,38
"q.2","SZ",-0.339419506449127,-0.438094946138,-0.209975736470585,0,0.694434892361078,0.599039323693344,0.753224150101908,-1.7449268865373,0.85155743023972,0.0248891551802454,9,325
"q.2","TO",0.0356129756746735,-0.21748274244886,0.27560331392611,0.7798,0.452089109212392,0.350271294525006,0.610320405881864,-0.855155956714366,0.906975333111185,-0.000440960356965445,6,43
"q.2","TS",0.820836935078683,0.641251284276097,0.99570970366448,0,0.698524465495372,0.580769399728151,0.797694645883904,-0.663833006430258,2.14204376647129,-0.021103734178937,13,117
"q.2","TU",0.408625624586637,0.305969519845561,0.512642064586628,0,0.702842234142243,0.605422939199832,0.795608357254167,-0.986048137234665,1.81346152468972,-0.0296829452046328,50,319
"q.2","UC",0.306233051331908,-0.655942834990211,1.23375698300929,0.5166,0.901815377854902,0.186951324847542,1.62389523927691,-1.48981964716275,1.4907248418734,-0.000379314035359216,1,3
"q.2","UV",0.410353834917515,0.205607054773324,0.599926610394643,0,0.55642245270627,0.463206542416974,0.67286874081274,-0.670745680053157,1.58412022696776,-0.00878819961236512,11,100
"q.2","WI",1.461110888451,0.452191036244384,2.50720430986561,0.00459999999999994,1.4329506239279,0.571624387264053,2.25743329387673,-1.27030520989111,2.95835945458229,-0.00108960752603997,1,3
"q.2","ZA",0.0856657019670985,-0.0241726378779107,0.18894085857086,0.1206,0.516905721236415,0.454129903853075,0.576064439310308,-0.942926597826379,1.0730402511331,-0.00468858893035294,18,246
"q.2","ZI",0.287332270925074,0.151177102953851,0.411759454300352,0,0.598331611953901,0.510159400838703,0.664905072336582,-0.933247614630581,1.40032958082981,-0.0126994537973998,20,197
