"country_code","station","date","score.1","score.2","score.3"
"UV","UV000005516",1961,1.07532354180108,0.734899531155082,-0.128464969270148
"NZ","NZ000093292",1993,0.0766647400568134,-0.567021292787709,0.765759629140063
"IC","IC000004092",1988,-1.15638862149947,-0.48054377199814,-0.142678416819882
"TU","TUM00017220",1955,0.763424668692186,0.125437096796891,-0.366614928876478
"BK","BKM00014654",1952,-0.390016976559003,0.107481947090147,-0.571966972385761
"EI","EIE00101859",2001,-0.789296388885964,-0.704779270776777,0.406669164053127
"CY","CYE00100071",1941,-0.140195847967181,1.2781035502649,0.320892590717411
"CY","CYE00115565",1984,0.628333035878704,0.589617460095205,0.118381734702816
"TU","TUM00017086",2007,0.148822802987389,0.880765865595486,0.0802689077361188
"MO","MOM00060135",1983,0.245694354737101,1.05824786979057,-0.00185317731225028
"TU","TU000017040",1979,0.0943775544998123,0.318324102525037,1.26166808142953
"ZI","ZI000067867",1963,0.409483578311647,0.372005970675587,0.36758422610111
"AL","ALE00100939",1959,0.509050443278286,-0.534056522617887,-0.176250285220195
"SZ","SZ000002220",1939,-1.81315568167888,-1.68331955762108,-0.775207879893765
"TU","TU000017074",2002,-0.409919296072863,0.673521312066595,-0.702654173991015
"IC","IC000004013",1972,-1.32198903282335,-0.811276499006651,0.569183773858586
"BD","BDW00013602",1956,0.69995323439925,-0.756743884888286,0.250021773331248
"NZ","NZ000933090",1974,0.160940354110624,-0.974062721086646,0.342993557459618
"LG","LG000026324",1989,-0.493378707278775,0.247279489859246,0.351673170168987
"SU","SU000062771",1981,0.521486392132621,1.22404240195696,-0.0858722979118523
"SZ","SZ000008390",1960,-0.547013128818301,0.0775243760963621,0.857010964007415
"IR","IR000040745",2002,0.198659069206446,0.771400409015701,-1.26004560307768
"MU","MUM00041316",1958,1.06469308048991,-0.234089281466619,-0.34435072661863
"TU","TUM00017096",2014,-0.704180681572225,0.70094906098661,0.464455464376554
"CQ","CQW00041412",1947,1.11089358392045,-1.31311322000657,-0.358370033496741
"EC","EC000000006",1992,0.632891258162476,-1.39324157284918,-0.570016753597919
"SV","SV000020107",1938,-1.98850060038716,-0.392249936450514,-0.0176070160658616
"IR","IR000040745",1953,0.0215858815544691,0.480547048991988,-1.19342994527306
"SZ","SZE00116090",2000,-0.308793695076596,-0.528752609406172,-0.0919846746624656
"AQ","AQC00914000",1989,0.630247309497946,-0.0431047673955319,0.322759313306273
"PS","PSC00914519",1991,0.66954499992621,-2.2089710741037,-0.0233696111024403
"CK","CK000096996",1997,1.08114103054478,-1.38746189160133,-0.314117254815111
"ZA","ZA000067641",1974,0.39709704835547,-0.18222997041646,-0.234778274566005
"LU","LUE00100947",1954,-0.515997064994652,-0.181783529078498,0.293386744722686
"ZA","ZA000067543",1978,0.507348722343184,-0.270430302646136,-0.302274879932393
"KN","KNM00047035",2013,-0.627104343002616,0.638357561177895,-0.80587916117953
"MU","MUM00041246",1990,1.52929336746199,1.35318078082165,-0.670833580407857
"NZ","NZ000093844",1979,-0.406705853752809,-0.650933236377245,1.53802410265431
"TU","TU000017170",2017,-0.541351073134391,0.948979936308092,0.418442268371573
"RP","RPW00041224",1962,1.34573591257257,-0.635596052878124,-1.0333976240852
"BK","BKM00014652",1954,-1.74760251165811,-0.777093384748469,-1.03997085768277
"EI","EIE00107808",1986,-0.694764088865139,-1.06599559001193,0.958935287072831
"TO","TO000005361",1965,1.1161212073689,-0.244919873545674,-0.545976567946763
"LU","LUE00100945",1991,-0.404430431939107,0.154808501061459,0.167848646288048
"SZ","SZ000009480",1926,-0.198405655572618,-0.3489883866602,0.87917688674753
"IC","IC000004048",1984,-1.1003667018915,-1.83945370486068,0.784706995801732
"LO","LOE00116344",1991,-0.700801296987075,0.486840802282978,-0.822823494856964
"BK","BKM00014652",1912,-2.06947172319498,0.214532531829814,-1.16709628858066
"LG","LG000026350",1980,-0.780843610534857,-0.135415216118174,0.414092300254179
"TS","TSE00147769",1903,0.496692421875783,1.07180341543221,0.430258746517005
"SZ","SZ000003700",1996,-0.625917863844256,-0.205474181297388,-0.288829545680292
"TO","TO000005352",1957,1.20814227126011,-0.0678334252640403,-0.61513574543937
"LG","LG000026406",1928,-1.42291246108115,0.488045227619565,-0.535395420682011
"CY","CY000176090",1947,0.307872332672471,1.08431425650317,-0.00813328185308572
"UV","UV000005522",1957,1.16932862229479,-0.0377608577560162,-0.542710240274307
"SV","SV000020107",1957,-2.16024927389942,-0.300761318408933,-0.362267250368381
"LH","LH000026531",2003,-1.24518621717952,0.420409519898768,-0.601045951390416
"LH","LH000026509",1973,-0.667581305173674,-0.316625333972549,0.0931708285472528
"TU","TU000017170",1970,-0.821569814332462,0.478844115614112,-1.19090172588849
"SZ","SZ000001940",1922,-0.490537912152067,-0.462626807989337,0.821570541873805
"ZI","ZI000067965",1971,0.567352910372136,0.706963363245536,0.371466820755137
"LH","LH000026524",2002,-0.790896189811715,-0.0278104852939348,-0.604019057413659
"EI","EI000003965",2008,-0.529860902175633,-0.634035446421463,0.958091345276172
"RP","RPC00914100",1953,1.28732071656089,-0.882936784789841,-0.867974645591332
"SZ","SZ000009480",1983,0.0181252114371833,-0.181595799888111,0.414597382836349
"LG","LG000026318",1982,-0.739037325095913,0.410850366877562,0.456316814989682
"LG","LG000026339",1982,-0.663519657233093,0.072902632687501,0.367147142517369
"ZA","ZA000067551",1980,0.136228209760177,-0.17166089769758,-0.0761958201737234
"ZA","ZA000067441",1984,0.200312601516182,-0.284077824335597,-0.0981963128363762
"ZA","ZA000067551",1982,0.292788687678852,-0.366558474730026,-0.24943568666711
"LU","LUE00100947",1962,-0.264869302176181,0.053571796704732,0.197081556748608
"ZI","ZI000067983",1974,0.586438874095336,-0.640947409815719,-0.0702812775385873
"SU","SU000062640",1980,0.138888076294624,2.67781574282748,1.25991300069066
"SV","SV000020107",1979,-2.53339648285697,-0.0378041858826981,-0.963703262801792
"LH","LH000026547",1989,-0.724703771920023,-0.0823719517571644,0.386051001023508
"IR","IR000408560",1991,0.235832890379978,1.57672827359903,0.593480078806456
"MO","MOM00060318",2004,1.06417401753608,0.771018567541987,-0.44919479966437
"ZI","ZI000067765",1979,0.596994782614703,0.314341239237452,0.230226714692288
"RP","RPW00041224",1955,1.18895793371652,-0.209847278581131,-0.455610897841124
"PS","PSC00914519",1994,0.727592927178286,0.0958509384565615,-0.0317697854895917
"TS","TSE00147774",1900,0.574324850726184,1.70502977311287,0.880665179612382
"LU","LUE00100948",1973,-0.312853673504014,0.199225145411779,0.219262365049185
"ZA","ZA000067659",1976,0.637795280054818,0.323620859907453,-0.28781718226364
"SZ","SZ000008390",1903,-0.451921124347021,-0.153409464071794,1.08502590374731
"ZI","ZI000067983",1956,0.501161206728076,-0.195117224623557,0.541736025656626
"ID","IDM00096009",2007,0.888796452953455,-0.146406003333252,-0.0984524011501093
"IR","IR000040706",1957,-0.548287003002492,1.72081797720771,-0.482998496400313
"ZI","ZI000067861",1978,0.704661161790182,-0.0690491278962847,-0.0895016269135108
"TU","TUM00017199",2008,-0.275920980283575,1.48202941765584,-0.237434506738932
"SZ","SZ000008440",1971,-0.483224881272196,0.405748290571877,-0.202389613617297
"LO","LO000011934",2001,-1.01350983760146,0.369108628036958,-0.565037238303473
"LO","LOE00105562",1919,-0.577027869137025,0.200567723382283,-0.263961699069898
"IR","IR000407660",1964,-0.420716379112569,1.41784510636683,-0.101225807544048
"DR","DRM00078486",1976,1.07521098206616,-0.472192938926743,-0.351906800441558
"RP","RP000098430",1973,1.2533812612579,-0.749967536145554,-0.694427323433834
"SZ","SZ000008390",1913,-0.364526047689539,-0.487479948599529,-0.543000257099206
"LG","LG000026425",1965,-0.739589807546436,0.364011526048776,0.451377830414626
"PM","PM000105001",1979,-1.0311728681764,-3.01623336972911,0.418555470222255
"LO","LOE00116364",2009,-0.942308397896665,-0.895458700489388,-1.96130213982616
"SZ","SZ000002220",1991,-1.65625279234121,-1.38374613307901,-1.45393369108223
"TU","TUM00017188",2014,0.0671056377936853,0.255525679515488,-0.0159692252864594
"NZ","NZ000936150",1969,-0.43122749071347,-0.756485378403128,1.65766871534293
"TU","TU000017040",1945,0.0907310010293837,-0.0442767033867365,0.557708890149746
"LH","LH000026524",1975,-0.538091231956239,-0.112841472270849,-0.755047418164216
"EI","EIE00101859",1925,-0.417575305612136,-1.06144147926084,0.678389823087466
"TU","TUM00017050",1997,0.0911523590428706,0.552175260204274,-0.152998969047211
"LG","LG000026310",1971,-0.606168301149866,0.202329301144542,0.3667680850444
"PS","PSC00914030",1962,1.01594231510007,-2.33882370935401,-0.442351771923266
"UV","UV000005516",1960,1.14639242859616,0.233426864097317,-0.44683503261257
"PL","PLM00012330",2007,-0.525466520382354,0.0845606654455181,0.300295136714202
"LU","LUE00100947",1961,-0.561105992000032,-0.294164801295348,0.326878293357547
"ID","IDM00096249",2007,0.880336939385657,-0.0457162102329225,-0.102794082174792
"RP","RPC00914100",1956,1.14240352039035,-0.715274087534886,-0.370553270366549
"NZ","NZ000093292",2017,0.305172114297811,-0.373166459194718,0.306745786261869
"LO","LO000011934",1974,-0.843175162507762,0.0757413930278222,0.166570649007769
"ZA","ZA000067633",1971,0.625894375957902,0.135347791427875,-0.387719081834097
"NZ","NZM00093110",2005,-0.0034866385865891,-0.433484181358282,0.858058905692104
"SZ","SZ000001940",2016,-0.354214707397648,0.191827452412397,0.801269914581214
"SU","SU000062640",1962,0.916891089039234,2.43442621745807,0.936397175677528
"SZ","SZ000002220",1970,-1.94674226737658,-1.42764663620882,-0.84529143447283
"IC","IC000004030",2015,-1.25530690808072,-0.853468474067745,0.0466214209996457
"EI","EI000003969",1890,-0.763701839604562,-0.423499141638033,1.3716331036053
"IR","IR000040848",1963,0.238468249960481,0.998329108039274,-0.340291374444699
"AL","ALE00100939",1954,0.400423738303086,-0.12642017933071,0.3113951117874
"IC","IC000004063",1991,-0.951729174250711,-1.03996202493986,-0.127330287819662
"SZ","SZ000002220",1958,-1.88197158278704,-1.31908306197374,-0.756588129834687
"IC","IC000004063",1964,-1.01083214278911,-1.38283542393548,-1.14490098816555
"LO","LOM00011826",2016,-0.308807557466359,0.288853161808214,0.138926334308718
"JM","JMM00078397",2001,1.22741104526828,-0.441312607102018,-0.478335737631466
"TS","TSE00147773",2000,0.772309371535419,0.779395512613449,-0.0189598317283706
"LU","LU000006590",1953,-0.974898486303203,0.995955170685755,-0.284801899623365
"AL","ALE00108905",1955,0.653125475924574,-0.913836699771185,-0.509403773847642
"CY","CYE00100071",1951,0.100424797123896,0.989403894946334,0.125556939796623
"CY","CYE00115565",2009,0.667468581704151,0.659617871930693,0.057829442100715
"IC","IC000004013",1953,-1.24131980096634,-0.88859904766065,0.0615264082275909
"NZ","NZ000093994",2000,0.321647643777743,0.141251907231701,-0.047977780331406
"ID","IDM00097460",2011,0.866433019568225,-0.0231121269481743,-0.0587876399074154
"KE","KE000063740",1982,0.435755019859948,0.248679533195332,-0.139752492563605
"RP","RPC00914100",1965,1.15697317370565,-0.75711607329035,-0.540828385766974
"LG","LG000026424",1963,-0.45103450277106,0.463515474473747,0.346245102688983
"NZ","NZ000093994",1979,0.616907517394497,-1.24035305934138,0.186286491122173
"IR","IR000407660",2000,-0.0219279826672812,1.7405136428606,0.404414556661399
"IC","IC000004097",1949,-1.03451237437986,-0.859919883397191,-0.0440529907082401
"ZA","ZA000067743",1987,0.956608720991466,0.768114678508315,-0.508684867686528
"IC","IC000004092",1965,-1.24025474510788,-0.470002876224973,-0.219235172963855
"PM","PM000132001",1981,-0.661633372638069,-2.18287186544699,0.241731593714094
"CY","CYE00100071",1970,0.598199958906769,0.968075718566478,-0.197595798502885
"PM","PMW00010718",1963,1.10021088808382,-0.808646580515371,-0.180823441283148
"NZ","NZ000937470",1958,-0.499276923679271,-0.168501729603388,0.443895095756111
"NZ","NZ000933090",1978,0.0755878626817118,-0.948053348168104,0.667112898403265
"ZI","ZI000067975",1960,0.319146999740705,0.152183613664082,-0.104147512294328
"IR","IRM00040723",2011,-0.404857028424159,1.22888510957577,0.379822771577589
"TU","TU000017240",2006,0.162548346843235,0.552455602666415,-0.804243274665569
"LO","LO000011934",1970,-1.16017742684455,-0.130468657172172,0.125137808673551
"PL","PLM00012566",1978,-0.293210098765394,-0.128378946066953,0.121310112069629
"EI","EI000003953",1947,-0.377372262977252,-1.16946543847463,0.680132346387685
"BK","BKM00014654",2004,-0.630802983434136,0.630067754115694,0.23765543624971
"LH","LH000026728",2006,-1.16806159112521,0.631039636985332,-0.650145555495283
"LH","LH000026614",1985,-1.48261893199437,0.304251956076852,-0.106344000926252
"LU","LUE00100950",1994,-0.774816772104835,-0.266515776955957,0.418668190980359
"AL","ALE00100939",1989,0.558696547893387,0.130146348538708,-0.271538217434092
"SU","SU000062941",1964,1.15608302891106,0.135642223574221,-0.374459683622187
"BF","BFW00012714",1962,0.395930565160953,0.830514952709193,0.729069871569291
"CY","CYE00100071",1937,0.369873396218348,1.1036637567661,-0.0326403998194889
"UV","UV000065501",2009,1.20700872037967,0.696285764158022,-0.30140874786965
"BK","BKM00014654",1970,-0.510063123886427,-0.202137854045345,-0.305462523577234
"CK","CK000096996",1968,1.04653813203667,-1.36733146070536,-0.280671365113257
"LH","LH000026518",1981,-1.11834600582559,-0.816007470708744,0.502409871607179
"CY","CY000176090",1997,0.446985839907347,0.926754870438794,0.421098971439132
"RP","RP000098232",1976,1.18268129844437,-0.530575199828754,-0.755009571168966
"EI","EI000003965",1959,-0.373462316638052,-0.725408211194505,0.956319660247739
"LO","LOE00116364",1994,-0.927813605115496,-0.845743889428658,-1.15079980587809
"CY","CYE00115565",1985,0.626477380744679,0.616456152027134,0.0498002722120411
"LO","LO000011934",1986,-1.24140228730927,0.524798250032615,-0.782412284043659
"LU","LUE00100948",1982,-0.565223613085716,-0.117788880867143,0.361009669301967
"LG","LG000026314",1954,-0.546863032867679,0.0887417288658451,0.353206987631546
"SZ","SZE00116090",2001,-0.518481297234965,0.121321261932248,-0.170654100115962
"BK","BKM00014648",2012,0.400783666656092,0.143445689739716,-0.780346691023712
"LO","LOE00116344",1993,-0.493573352574475,0.452544035238525,-0.884934809541046
"LH","LH000026531",1978,-1.2144556874169,-0.37798241741384,-0.533235802847847
"LG","LG000026406",1911,-0.821513864391236,0.436743409117602,-0.345575635144057
"MU","MU000041288",1988,-0.501418370809135,2.45071451340957,0.712848767496381
"LG","LG000026446",1983,-1.18641250543369,-0.208190217702319,0.656837728487578
"NC","NC000091577",1976,1.26782981047622,-2.17054750526777,-2.32079437908519
"LG","LG000026544",1971,-0.65291765873683,0.310930085707606,0.33384995602905
"TS","TSM00060715",1983,1.46727625267628,0.633822676653356,-0.711283646642042
"TU","TUM00017250",2003,-0.274834467098546,0.65095921464977,-0.521623736539465
"RP","RP000098430",1962,1.23451046347872,-0.84629455996168,-0.936573688017581
"NZ","NZ000939450",1943,-0.000673133858848348,4.14741418589399,-1.79527810876604
"ZA","ZA000067743",1968,0.787675075173303,0.542119829116554,-0.323639368375347
"LG","LG000026403",1968,-0.651511780487094,0.0661936608694809,0.417337860015666
"PS","PSC00914519",1984,1.06576745361446,-1.38273917752773,-0.47599224741799
"TU","TU000017170",1975,-0.986134114843434,0.60241329535147,-0.522575417256192
"PS","PSC00914030",1974,0.844473723595036,-2.13890147614576,-0.334468668266716
"SV","SV000001008",2016,-1.84232901525653,-0.531497247558319,-0.452462162376919
"CY","CYE00100077",1929,0.110384517761917,0.763057546099743,0.0420471041130133
"SZ","SZ000006717",1911,-0.294576972387618,-0.382530800357722,0.202242195388057
"CY","CYE00100065",1989,1.30286049791693,0.536889872890327,-0.70932421011787
"KN","KNM00047035",1994,-0.473168769597011,0.747714388146745,-0.802934716690884
"ZI","ZI000067889",1959,0.237520611313753,-0.563659278173285,0.33711233608735
"ZA","ZA000067441",1976,0.294481421565533,-0.836233864529597,-0.229648729719129
"BK","BKM00014654",1978,-0.569950166468111,-0.237361328337082,-0.353726765772369
"ZA","ZA000067581",1967,0.654110177905822,-0.0393191101060479,-0.451105287849504
"EI","EIE00101859",1997,-1.04384709334345,-0.78260148339266,0.592180196042505
"CY","CYE00115565",2010,0.674688575810311,1.18006334312209,0.193082082769878
"TU","TUM00017202",2002,-0.0821252667877824,1.1011855912171,-0.79865645716653
"LG","LG000026324",1986,-0.76733426570999,-0.116234674777397,0.361510917369838
"PP","PP000092044",1982,1.18980019628888,-1.5299626549442,-0.539099029700023
"ZA","ZA000067541",1984,0.361950699083475,0.115388535973536,-0.172396316080899
"NC","NC000915920",1960,0.890507519855118,-0.828329869304452,-0.0824133320061777
"NZ","NZ000093994",1951,0.57846372260375,-1.26898968194266,0.266127889263336
"RP","RPM00098233",1994,1.25890458137871,-0.334393838094366,-0.765166906437128
"TS","TSE00147776",1934,0.703390999019813,1.85698429556857,0.40348960054569
"IC","IC000004092",1986,-1.29001385378217,-0.573439796139821,-0.251937944340004
"QA","QAM00041170",1995,0.987825205469156,0.928072854909186,-0.171208973739897
"LG","LG000026406",1942,-1.55416016791386,0.566623954030766,-0.916684422567873
"CY","CYE00100065",1966,0.60770765355024,0.0928696254975884,-0.401276149043451
"AL","ALE00100939",1985,0.676043343007167,-0.174569116287104,-0.399889729663857
"TS","TSE00147774",1922,0.676179108857122,1.51450461760881,-0.137650360319093
"IC","ICW00016201",1969,-1.54595885769478,-0.744652469015123,0.249233303367466
"ZI","ZI000067843",1976,0.667951740620218,0.522847096547017,0.152594607432776
"AQ","AQW00061705",2000,1.29015620425516,-1.72174809099696,-0.723476566682725
"RP","RPW00041229",1992,1.02336928723273,-0.214791251062837,-0.672159357305453
"MU","MUM00041316",1955,1.0169510961204,-0.420640451611592,-0.299268084751625
"SZ","SZ000002220",1943,-1.52438176895451,-1.37002899026904,-0.682931678762741
"ID","IDM00096607",2010,0.99127336843992,0.126038341306977,-0.193959711030129
"KN","KNM00047058",1997,-0.446214497584898,0.76498642053474,-0.779337970105528
"BD","BDM00078016",2012,0.393006034158552,-0.662320962375624,-0.382212171253248
"TU","TU000017040",1970,0.135668010270345,-0.0467529105093118,1.33720548804742
"MO","MOM00060150",2004,0.061151774612525,1.24393024046049,0.174899524955106
"LO","LOE00116344",2012,-0.46547107194872,0.722241903721787,-0.0204299159782517
"TU","TUM00017084",1997,-0.108577930819425,0.350719205388516,-0.190694847947437
"CY","CYE00100071",1953,0.383065359813436,0.694942666314042,-0.0801925287523291
"KE","KE000063740",1976,0.897768958670212,0.596335391630949,-0.394882886043259
"SZ","SZE00105086",1934,-0.279762289890864,0.441252559385498,0.134757397114921
"BK","BKM00014654",1956,-0.895498787348649,0.727437907966545,-1.10099623418553
"CY","CYE00100077",1933,-0.189385853029555,1.30220058594301,0.347720560066513
"LG","LG000026314",1912,-0.826306623228574,-0.281143450748271,0.364839694070661
"EC","EC000000036",1980,0.912517225330142,0.0475399277317952,-0.492811297898392
"TU","TU000017074",1958,-0.305115602582775,0.853277249551913,1.06095366946228
"TU","TUM00017084",2009,-0.0308594333217655,0.202840767065392,0.1584395813108
"SZ","SZ000006717",1997,-1.56417443826014,-0.784053669107948,0.503391762010532
"LG","LG000026313",1981,-0.298473421788197,-0.587343292357767,0.0984789234142193
"MU","MU000041288",2008,1.09564623073392,-0.101955901469591,-0.298359017715978
"ZI","ZI000067861",1979,0.727369490918589,0.293052474269017,-0.172071180738285
"KE","KE000063619",1947,0.351544195577483,0.409982559563089,-0.096537907221574
"LU","LUE00100950",1988,-0.883823205822077,-0.462311015699978,0.508796488526778
"ZI","ZI000067781",1956,0.583338494157419,-0.125984610803503,0.105309912712851
"NZ","NZ000933090",2011,0.186441352091237,-1.21744320306462,0.300904141653403
"TU","TUM00017116",2014,-0.279323539956409,0.10838697814221,0.108484895891429
"TU","TU000017040",1991,0.0869165149638308,-0.281536512092918,1.09369018831268
"NZ","NZM00093781",2010,0.0122054593712071,0.115576660510167,0.637006286040501
"LH","LH000026728",2000,-0.914162790732017,0.359667579879478,0.122594473460628
"EI","EIE00101859",1933,-0.46082899432556,-0.327880474730557,1.74612729833952
"FP","FP000091958",1992,0.641800345600317,-1.36860443492295,-0.592344330736729
"RP","RPM00098233",1991,0.720718226078482,0.0598344520397857,-0.390065552762717
"RP","RPW00041231",1974,1.39962786842166,-1.04585382285871,-1.22363849174996
"LO","LOM00011826",1986,-0.636312781173636,0.316138067622037,-0.507400328149533
"IC","IC000004013",1992,-1.34463255867389,-1.02235979218249,-0.894134434025008
"PM","PM000132001",1992,0.181326945196375,-1.5063292205619,-0.258810670487016
"LG","LG000026544",1975,-0.324779934534334,0.133307811688385,0.147294084459287
"TU","TU000017375",2004,0.628499873364509,0.432470175711347,0.0604565739247611
"LH","LH000026531",1997,-1.01607525424169,0.00541432000592881,-0.785321417283443
"ID","IDM00096249",2011,0.898748580456748,-0.0109784094917708,-0.105037272392304
"TU","TUM00017237",2017,0.622365908923062,0.514822846558714,0.0893694915092394
"CY","CY000176090",1987,0.549739007705399,0.919646503347722,0.243933938922641
"LH","LH000026730",2006,-1.29557514724579,1.85815863415941,-0.448579372904017
"LH","LH000026634",1971,-0.880851791434193,0.410188353812456,0.495276689665308
"JO","JOM00040265",2017,0.684198001244687,0.529629395793341,0.0724167562101332
"LH","LH000026634",1947,-0.369611217606902,0.185522056510541,0.163221228467809
"SV","SV000020107",1986,-2.20688578618976,-0.526696754373921,-1.41343306782217
"ZA","ZA000067541",1965,0.230465805916881,0.235347519167792,-0.12804108370744
"CI","CI000085469",2012,0.124249225758909,-0.357939871403913,-0.189904232493683
"LG","LG000026218",1970,0.1759011879075,-0.131591182245165,-0.161417838046724
"TU","TUM00017112",1999,0.408261738353617,0.0628453300148953,0.207720601315676
"ZA","ZA000067561",1959,0.270351702322775,0.306585848972403,-0.109147994345295
"IC","IC000004030",1989,-1.22829803546391,-1.10301900329977,-0.235445126574824
"TU","TU000017375",1972,0.533447729211012,0.271306111063545,0.221749813496032
"TU","TUM00017155",2006,-0.220134778745053,0.6655231093834,0.213506762864146
"LH","LH000026529",1991,-0.522225340523161,0.0922936689182064,0.240237182762989
"LH","LH000026633",1959,-0.628023625254244,0.173625636237885,0.366645079228999
"EI","EI000003980",1985,-0.61946763143706,-1.2034963092087,0.691013517528741
"LG","LG000026403",1979,-0.741397521423269,-0.215319211042822,0.389559644584749
"TU","TU000017040",1965,0.048443932710194,0.00815541950999065,1.00410798805945
"LH","LH000026634",1942,-0.431549730461214,0.617272614122368,0.276455329352224
"SZ","SZ000008440",1994,-0.00511111962583148,-0.294585787194252,0.518999814485549
"SU","SU000062752",1957,0.482438529440164,0.969506900985975,-0.120997030223711
"LG","LG000026314",1909,-0.618247366623515,-0.0224262250473719,0.300597526009389
"SZ","SZ000008440",2012,-0.36088410313471,-0.0256032495281488,0.282113346639021
"LH","LH000026730",1983,-0.94752259033099,0.101288357962521,-0.584074513385473
"JM","JMM00078397",1985,0.898027443479721,0.10283018358392,-0.0988302283043143
"LH","LH000026524",1992,-0.58913809061165,0.155559111216879,-0.553757784794707
"NZ","NZ000093844",2002,-0.287820499155251,-1.14412259665125,0.480229194322593
"ZA","ZA000067583",1983,0.479881603642567,0.459420529883848,-0.215468826425623
"PM","PM000132001",1980,-0.11977118072279,-1.78719607947844,-0.039286157466244
"IR","IR000040745",2003,-0.0596443311301901,1.62254501421792,-0.471468113964125
"LH","LH000026730",1896,-1.21272211076586,0.401956648243721,0.028974070291182
"PP","PP000092014",1953,0.68907448674333,-0.442621589320012,0.175624786608026
"TU","TU000017240",1936,-0.206375776910591,0.351201060414535,0.236279549716101
"RP","RPM00098446",2004,0.968076345428621,-1.18910233170851,-0.749381800036209
"LG","LG000026247",1986,-0.25173343268303,-0.40194388089763,0.081658923298546
"LH","LH000026634",1980,-0.833313731923415,-0.196582572686073,0.368439609926252
"TU","TUM00017220",1954,0.478081587272438,0.293732456844507,-0.26767995789802
"SZ","SZ000006717",2008,-1.70174088560025,-1.24130529396751,-0.389382157113336
"ZA","ZA000067581",1977,0.554620891916672,0.0496224877945099,-0.361923286442208
"IR","IRM00040827",2016,0.412070464774871,1.95655732900507,0.841272317252602
"NF","NFM00094996",1950,0.243685884907866,-0.800671347003794,0.503716562578464
"MO","MOM00060155",1988,0.153047667376028,1.03770349825588,-0.000302186102234806
"LG","LG000026544",1950,-0.501111142374111,-0.0103926779648101,0.269542217966476
"CY","CYE00100077",1919,0.344357836845161,0.80826202185747,-0.0513634945637344
"IC","ICW00016201",1956,-1.33170121095926,-0.973794650784912,0.252855710213676
"EC","EC000000124",1965,-0.0351558514183457,-1.79401930383519,-0.243761782830771
"BK","BKM00014654",1974,-0.324095496508697,-0.281584537342708,0.0878080517650322
"IC","IC000004048",2001,-1.23944705124433,-0.96877809702475,0.485511125557513
"LG","LG000026425",1967,-1.29070923451884,-0.0877967835567585,0.687287990547811
"MO","MOM00060155",1992,0.0547779113677865,1.34111625872346,0.225086415006113
"ZA","ZA000067667",1986,0.919990249751169,0.240537420615477,-0.479050883378199
"NF","NFM00094996",1953,0.247655443577873,-0.807549547017092,0.525038402589381
"EI","EIM00003962",2017,-0.924322658800754,-1.05743394101971,0.376077386778604
"CY","CYE00100065",1984,0.549911867386125,0.182094218667147,-0.318299450245758
"IR","IR000040848",1989,0.279302434893991,1.04261298957395,-0.669728600673448
"TU","TU000017375",1978,0.614650915814294,0.493018381845083,0.165790902819801
"LG","LG000026339",1979,-0.857354455934947,-0.0647291577057722,0.49390796791164
"TS","TS000060765",1975,0.612685667070126,0.273030117021205,0.168747370746368
"EI","EI000003965",1974,-0.602715738670577,-0.907308606248105,1.3451562673644
"SZ","SZ000008390",1955,-0.374720894504927,0.0303773890116929,0.396106230384811
"CI","CIM00085682",1977,0.404391573796883,0.160578976186481,-0.215639063881925
"LH","LH000026515",1975,-0.488566733800585,0.110317005193701,0.252563518641406
"LO","LO000011934",2017,0.0801313217164097,-0.124088205328131,-0.0150194217646668
"EI","EIE00101859",1932,-0.481806310512357,-0.883654282997109,1.12694494418426
"LH","LH000026531",1971,-1.16433336067268,0.297151294485397,-1.47755672186093
"LG","LG000026544",1974,-0.636450327515385,0.0627277019015792,0.303493250775695
"ID","IDM00097722",2012,0.808006613698347,-0.0625715904009291,-0.0338158488856624
"IC","IC000004013",2002,-1.28092300045379,-0.500176115647503,0.0828811892623954
"IR","IR000407540",2011,0.360895226868996,0.863605301581402,-0.0811038470532053
"NZ","NZ000939450",1957,-0.815411603178102,-1.00528245247497,1.93500259194441
"IC","IC000004097",2002,-1.22368612367207,-1.28123532005261,0.781599970274212
"EC","EC000000124",1979,0.965923939347768,-0.82656111906773,-0.596461843124604
"MU","MUM00041316",1987,-1.01985727259373,2.21422422442447,0.888165591195651
"IC","IC000004030",1959,-1.10274519667061,-1.03731639543687,0.242515927380235
"EI","EI000003953",1988,-0.426912900322019,-1.28454890601541,1.55273607389826
"LG","LG000026247",2009,-1.49004241086808,1.12018677214258,-1.7665615745177
"LG","LG000026314",1926,-0.666487036190283,-0.125940420228547,0.325925333404457
"LO","LOE00105562",1971,-0.541707148017368,0.846041627895576,-0.23956008671279
"LO","LOE00116344",2003,-0.452042075224591,0.579984011735493,-0.344100063377238
"IR","IR000408560",1969,0.165624967335714,1.73793915810256,0.526283097282947
"TO","TO000005376",1949,1.1360945449525,-0.5669895293825,-0.716125590226956
"ZA","ZA000067551",1964,0.511565295985896,0.214042722669726,-0.306106425505551
"LH","LH000026600",1967,-0.868038578797514,-0.317914095373708,0.442143144393545
"ZI","ZI000067889",1961,0.225824673551144,-0.768357971435958,0.775890043333172
"RP","RPM00098222",1996,1.99514617316262,-0.553482486627608,-1.20539799309565
"RP","RPM00098328",2012,0.729967456350669,-0.152192951856539,-0.00726502613755282
"TU","TUM00017160",2005,-0.0351498660633167,0.616946294594234,-0.341763714130447
